frames,car_ID,speed,direction,rate_of_speed,rate_of_direction,class
288,4,12.32345795,-54.39881012,-0.166064982,-1.729373051,No
288,5,13.04297734,-28.37512105,-0.543269962,-5.754305495,No
289,4,10.95498473,-54.39881012,-0.306177788,-1.731198536,No
289,5,19.52620114,-28.37512105,-0.331149993,-5.706713781,No
290,4,10.95498473,-71.98795377,-0.30725676,-1.964648151,No
290,5,19.52620114,-14.13712151,-0.32987204,-3.334671802,No
291,4,10.95498473,-71.98795377,-0.308293678,-1.967810269,No
291,5,19.52620114,-14.13712151,-0.328635509,-3.316932907,No
292,4,10.95498473,-71.98795377,-0.309290954,-1.970881152,No
292,5,19.52620114,-14.13712151,-0.327438417,-3.30007011,No
293,4,10.95498473,-23.99598459,-0.310250818,-1.315670707,No
293,5,19.52620114,-49.71237384,-0.326278907,-9.027699351,No
294,4,6.970895934,-23.99598459,-0.586516854,-1.316798416,No
294,5,8.009403285,-49.71237384,-0.715696824,-9.00605698,No
295,4,6.970895934,-23.99598459,-0.586869748,-1.317895247,No
295,5,8.009403285,-49.71237384,-0.715085165,-8.98526501,No
296,4,6.970895934,-7.99866153,-0.587209902,-1.097122633,No
296,5,8.009403285,-16.57079128,-0.714492094,-3.605052904,No
297,4,6.970895934,-7.99866153,-0.587537994,-1.097484657,No
297,5,8.009403285,-16.57079128,-0.713916779,-3.602757158,No
298,4,6.970895934,-7.99866153,-0.587854654,-1.097837189,No
298,5,8.009403285,-16.57079128,-0.713358432,-3.60054178,No
299,4,11.0643325,27.33377949,-0.244829104,-0.62120453,No
299,5,15.20188066,-5.523597093,-0.461353522,-1.812619503,No
300,4,11.0643325,27.33377949,-0.245243129,-0.61981788,No
300,5,15.20188066,-5.523597093,-0.460195056,-1.812571352,No
301,4,11.0643325,27.33377949,-0.245643036,-0.618466629,No
301,5,15.20188066,-5.523597093,-0.459070137,-1.812524772,No
302,4,11.0643325,69.11125983,-0.246029535,-0.021595664,No
302,5,15.20188066,49.30378391,-0.45797733,6.940196968,No
303,4,11.0643325,69.11125983,-0.246403288,-0.018307597,No
303,5,15.20188066,49.30378391,-0.456915279,6.918499682,No
304,4,10.95256346,69.11125983,-0.315099254,-0.015102785,No
304,5,12.64585475,49.30378391,-0.564544914,6.897603894,No
305,4,10.95256346,38.03708661,-0.315280293,-0.455777488,No
305,5,12.64585475,61.43459464,-0.563585171,8.773850943,No
306,4,10.95256346,38.03708661,-0.315455494,-0.454007693,No
306,5,12.64585475,61.43459464,-0.562651857,8.718458781,No
307,4,10.95256346,38.03708661,-0.315625134,-0.45228176,No
307,5,12.64585475,61.43459464,-0.561743894,8.665379891,No
308,4,10.95256346,12.67902887,-0.315789474,-0.826452535,No
308,5,12.64585475,20.47819821,-0.560860263,2.149822594,No
309,4,10.59051269,12.67902887,-0.315817828,-0.825882915,No
309,5,14.50417095,20.47819821,-0.486515306,2.131477228,No
310,4,10.59051269,12.67902887,-0.3158453,-0.825326973,No
310,5,14.50417095,20.47819821,-0.48539114,2.113890718,No
311,4,10.59051269,4.226342957,-0.315871932,-0.941575653,No
311,5,14.50417095,6.826066071,-0.484296591,-0.070872065,No
312,4,10.59051269,4.226342957,-0.315897761,-0.941380347,No
312,5,14.50417095,6.826066071,-0.483230503,-0.075708118,No
313,4,10.59051269,4.226342957,-0.315922822,-0.941189575,No
313,5,14.50417095,6.826066071,-0.482191781,-0.080352996,No
314,4,14.81810254,1.408780986,-0.042303263,-0.985245974,No
314,5,8.458051451,-6.579661702,-0.703413985,-1.915763896,No
315,4,14.81810254,1.408780986,-0.042314237,-0.985195721,No
315,5,8.458051451,-6.579661702,-0.702736012,-1.912026228,No
316,4,14.81810254,1.408780986,-0.042324888,-0.985146597,No
316,5,8.458051451,-6.579661702,-0.702075009,-1.90842598,No
317,4,14.81810254,-44.53040634,-0.04233523,-1.656007949,No
317,5,8.458051451,-2.193220567,-0.701430346,-1.301776565,No
318,4,14.81810254,-44.53040634,-0.042345277,-1.658413177,No
318,5,8.458051451,-2.193220567,-0.700801425,-1.300780882,No
319,4,6.343519495,-44.53040634,-0.589454532,-1.660767126,No
319,5,8.59161029,-2.193220567,-0.700078186,-1.29981972,No
320,4,6.343519495,-14.84346878,-0.589335959,-1.211054954,No
320,5,8.59161029,-0.731073522,-0.699372405,-1,No
321,4,6.343519495,-14.84346878,-0.589220685,-1.211848997,No
321,5,8.59161029,-0.731073522,-0.698683457,-1,No
322,4,6.343519495,-14.84346878,-0.589108572,-1.212626732,No
322,5,8.59161029,-0.731073522,-0.698010748,-1,No
323,4,6.343519495,3.907194133,-0.588999494,-0.954261142,No
323,5,8.59161029,-0.243691174,-0.697353709,-1,No
324,4,14.38010077,3.907194133,-0.040732113,-0.9540887,No
324,5,6.868322058,-0.243691174,-0.772448472,-1,No
325,4,14.38010077,3.907194133,-0.040472674,-0.953919699,No
325,5,6.868322058,-0.243691174,-0.771894687,-1,No
326,4,14.38010077,52.44738099,-0.040220207,-0.198358826,No
326,5,6.868322058,-0.081230391,-0.771353482,-1,No
327,4,14.38010077,52.44738099,-0.039974437,-0.195501169,No
327,5,6.868322058,-0.081230391,-0.770824434,-1,No
328,4,14.38010077,52.44738099,-0.039735099,-0.192700082,No
328,5,6.868322058,-0.081230391,-0.770307137,-1,No
329,4,10.53701049,68.62744327,-0.31383227,0.05927419,No
329,5,14.08818281,14.9729232,-0.4627567,1.053392133,No
330,4,10.53701049,68.62744327,-0.313574939,0.062777131,No
330,5,14.08818281,14.9729232,-0.461492126,1.049561778,No
331,4,10.53701049,68.62744327,-0.313324238,0.066210832,No
331,5,14.08818281,14.9729232,-0.460255319,1.045845272,No
332,4,10.53701049,67.87581442,-0.313079916,0.053833605,No
332,5,14.08818281,19.9909744,-0.459045374,1.770341948,No
333,4,10.53701049,67.87581442,-0.312841732,0.057070196,No
333,5,14.08818281,19.9909744,-0.457861426,1.7643659,No
334,4,8.287301085,67.87581442,-0.449982491,0.060242977,No
334,5,9.421673352,19.9909744,-0.65064092,1.758567831,No
335,4,8.287301085,22.62527147,-0.449698856,-0.650782647,No
335,5,9.421673352,21.66365813,-0.649817435,2.041181544,No
336,4,8.287301085,22.62527147,-0.449422212,-0.6497258,No
336,5,9.421673352,21.66365813,-0.649011322,2.033655377,No
337,4,8.287301085,22.62527147,-0.449152304,-0.648689364,No
337,5,9.421673352,21.66365813,-0.648222038,2.026354319,No
338,4,8.287301085,-37.45824284,-0.448888889,-1.592775833,No
338,5,9.421673352,7.221219378,-0.64744906,0.006421262,No
339,4,11.21725819,-37.45824284,-0.241795632,-1.594674915,No
339,5,3.60933467,7.221219378,-0.882189254,0.004127478,No
340,4,11.21725819,-37.45824284,-0.24137931,-1.596538865,No
340,5,3.60933467,7.221219378,-0.881901461,0.00190038,No
341,4,11.21725819,-57.48608095,-0.240972892,-1.922218872,No
341,5,3.60933467,-12.59292687,-0.88161946,-2.714905648,No
342,4,11.21725819,-57.48608095,-0.240576027,-1.925388165,No
342,5,3.60933467,-12.59292687,-0.88134308,-2.712340315,No
343,4,11.21725819,-57.48608095,-0.240188383,-1.928501695,No
343,5,3.60933467,-12.59292687,-0.881072153,-2.70984456,No
344,4,11.13921462,-49.16202698,-0.239741435,-1.801135416,No
344,5,12.81618803,-55.34262523,-0.523132731,-8.840998894,No
345,4,11.13921462,-49.16202698,-0.239304881,-1.804035183,No
345,5,12.81618803,-55.34262523,-0.521999617,-8.845113111,No
346,4,11.13921462,-49.16202698,-0.238878363,-1.806886228,No
346,5,12.81618803,-55.34262523,-0.520888604,-8.849133537,No
347,4,11.13921462,-22.53232527,-0.238461538,-1.36364022,No
347,5,12.81618803,-33.44754174,-0.51979905,-5.71760066,No
348,4,11.13921462,-22.53232527,-0.238054081,-1.364982646,No
348,5,12.81618803,-33.44754174,-0.51873034,-5.72555606,No
349,4,18.13408859,-22.53232527,0.247363796,-1.366303271,No
349,5,10.9422744,-33.44754174,-0.597983546,-5.733351308,No
350,4,18.13408859,-58.65575803,0.247894597,-1.969528226,No
350,5,10.9422744,-56.14918058,-0.597043395,-9.060366596,No
351,4,18.13408859,-58.65575803,0.248413418,-1.973288283,No
351,5,10.9422744,-56.14918058,-0.596120983,-9.087917268,No
352,4,18.13408859,-58.65575803,0.24892066,-1.976990176,No
352,5,10.9422744,-56.14918058,-0.595215811,-9.115017095,No
353,4,18.13408859,-10.69690228,0.249416706,-1.16911445,No
353,5,10.9422744,-18.71639353,-0.594327402,-3.618855668,No
354,4,12.87461145,-10.69690228,-0.166685892,-1.169772187,No
354,5,9.802973274,-18.71639353,-0.634032666,-3.629155274,No
355,4,12.87461145,-10.69690228,-0.166324435,-1.170420024,No
355,5,9.802973274,-18.71639353,-0.633186545,-3.639300711,No
356,4,12.87461145,-3.565634095,-0.16597089,-1.051327848,No
356,5,9.802973274,-6.238797842,-0.632355867,-1.883418881,No
357,4,12.87461145,-3.565634095,-0.165625,-1.051526699,No
357,5,9.802973274,-6.238797842,-0.631540211,-1.887018216,No
358,4,12.87461145,-3.565634095,-0.165286519,-1.051722626,No
358,5,9.802973274,-6.238797842,-0.630739173,-1.890566038,No
359,4,12.64182781,82.66647236,-0.164911974,0.418918266,No
359,5,14.54871362,19.06538366,-0.424293661,1.830235784,No
360,4,12.64182781,82.66647236,-0.164545474,0.424007215,No
360,5,14.54871362,19.06538366,-0.423016411,1.840192705,No
361,4,12.64182781,82.66647236,-0.164186762,0.42902037,No
361,5,14.54871362,19.06538366,-0.421761894,1.85,No
362,4,12.64182781,66.41050785,-0.163835593,0.1541304,No
362,5,14.54871362,75.21014495,-0.42052951,10.26725304,No
363,4,12.64182781,66.41050785,-0.163491731,0.1580142,No
363,5,14.54871362,75.21014495,-0.419318677,10.28418231,No
364,4,10.91641362,66.41050785,-0.30256644,0.161839864,No
364,5,21.31860236,75.21014495,-0.12716028,10.30079681,No
365,4,10.91641362,120.991853,-0.302230239,1.118874983,No
365,5,21.31860236,78.92506537,-0.125374705,10.74772835,No
366,4,10.91641362,120.991853,-0.301900956,1.125214235,No
366,5,21.31860236,78.92506537,-0.123620443,10.74274139,No
367,4,10.91641362,120.991853,-0.301578377,1.131456168,No
367,5,21.31860236,78.92506537,-0.121896678,10.73786408,No
368,4,10.91641362,40.33061767,-0.3012623,-0.287431076,No
368,5,21.31860236,56.30835512,-0.120202622,7.413212238,No
369,4,8.473537051,40.33061767,-0.440692641,-0.285379534,No
369,5,14.6683969,56.30835512,-0.412290133,7.399578968,No
370,4,8.473537051,40.33061767,-0.440381806,-0.283359253,No
370,5,14.6683969,56.30835512,-0.411132195,7.386272471,No
371,4,8.473537051,13.44353922,-0.440077146,-0.766415804,No
371,5,14.6683969,-28.94058241,-0.409994077,-5.190196366,No
372,4,8.473537051,13.44353922,-0.439778478,-0.765750047,No
372,5,14.6683969,-28.94058241,-0.408875276,-5.18732142,No
373,4,8.473537051,13.44353922,-0.439485628,-0.765094258,No
373,5,14.6683969,-28.94058241,-0.407775304,-5.184509269,No
374,4,8.81970741,4.481179741,-0.439132633,-0.927511863,No
374,5,19.89116959,-54.6468608,-0.194756681,-9.076430401,No
375,4,8.81970741,4.481179741,-0.438786485,-0.927305511,No
375,5,19.89116959,-54.6468608,-0.193272501,-9.082616664,No
376,4,8.81970741,4.481179741,-0.438446987,-0.927102184,No
376,5,19.89116959,-54.6468608,-0.191813295,-9.088687151,No
377,4,8.81970741,-16.21630754,-0.438113949,-1.292450867,No
377,5,19.89116959,-108.2156203,-0.190378439,-17.23220974,No
378,4,8.81970741,-16.21630754,-0.437787188,-1.293298124,No
378,5,19.89116959,-108.2156203,-0.188967329,-17.28630477,No
379,4,11.61234488,-16.21630754,-0.226472006,-1.294133298,No
379,5,16.50714444,-108.2156203,-0.31580147,-17.33967428,No
380,4,11.61234488,-50.40543585,-0.225995792,-1.922003969,No
380,5,16.50714444,-96.07187342,-0.314598155,-15.60490463,No
381,4,11.61234488,-50.40543585,-0.225528487,-1.924802248,No
381,5,16.50714444,-96.07187342,-0.313414673,-15.68493151,No
382,4,11.61234488,-50.40543585,-0.225069841,-1.927562197,No
382,5,16.50714444,-96.07187342,-0.312250537,-15.76424521,No
383,4,11.61234488,-61.80181195,-0.224619617,-2.135298385,No
383,5,16.50714444,-40.87897487,-0.311105277,-7.190967395,No
384,4,8.673078642,-61.80181195,-0.435706134,-2.138922448,No
384,5,19.12893998,-40.87897487,-0.180563656,-7.229889167,No
385,4,8.673078642,-61.80181195,-0.435332242,-2.142499022,No
385,5,19.12893998,-40.87897487,-0.179212247,-7.268537074,No
386,4,8.673078642,-35.60060398,-0.434965129,-1.65771104,No
386,5,19.12893998,-28.62632496,-0.177882743,-5.418206039,No
387,4,8.673078642,-35.60060398,-0.434604611,-1.659862069,No
387,5,19.12893998,-28.62632496,-0.176574617,-5.448262121,No
388,4,8.673078642,-35.60060398,-0.434250513,-1.66198584,No
388,5,19.12893998,-28.62632496,-0.175287356,-5.478145695,No
389,4,9.524870055,-11.86686799,-0.363087292,-1.208746251,No
389,5,10.825788,-9.542108319,-0.565217391,-2.449439686,No
390,4,9.524870055,-11.86686799,-0.362650661,-1.20943117,No
390,5,10.825788,-9.542108319,-0.564505566,-2.459422072,No
391,4,9.524870055,-11.86686799,-0.362221725,-1.21010761,No
391,5,10.825788,-9.542108319,-0.563804967,-2.469351554,No
392,4,9.524870055,49.89939439,-0.361800282,-0.061082327,No
392,5,10.825788,-3.180702773,-0.563115331,-1.493174024,No
393,4,9.524870055,49.89939439,-0.361386139,-0.058135769,No
393,5,10.825788,-3.180702773,-0.562436401,-1.496546766,No
394,4,14.31588628,49.89939439,-0.005966197,-0.055225738,No
394,5,23.81503133,-3.180702773,0.007932006,-1.49990221,No
395,4,14.31588628,31.63313146,-0.005342804,-0.400436292,No
395,5,23.81503133,28.93976574,0.009443591,3.694668891,No
396,4,14.31588628,31.63313146,-0.004730195,-0.398609838,No
396,5,23.81503133,28.93976574,0.010931599,3.723401499,No
397,4,14.31588628,31.63313146,-0.004128092,-0.396805888,No
397,5,23.81503133,28.93976574,0.012396578,3.751953503,No
398,4,14.31588628,55.54437715,-0.003536228,0.073334576,No
398,5,23.81503133,9.646588581,0.013839057,0.536429951,No
399,4,9.263786922,55.54437715,-0.358993868,0.07644686,No
399,5,10.73788,9.646588581,-0.55853115,0.545386507,No
400,4,9.263786922,55.54437715,-0.358578761,0.079520681,No
400,5,10.73788,9.646588581,-0.557872133,0.554283887,No
401,4,9.263786922,69.65977533,-0.358170644,0.358057171,No
401,5,10.73788,3.215529527,-0.557223128,-0.478928587,No
402,4,9.263786922,69.65977533,-0.357769342,0.361759584,No
402,5,10.73788,3.215529527,-0.556583907,-0.475971716,No
403,4,9.263786922,69.65977533,-0.357374684,0.365415882,No
403,5,10.73788,3.215529527,-0.55595425,-0.473034561,No
404,4,11.23735452,74.36490805,-0.214060935,0.468149933,No
404,5,25.11301084,56.39309535,0.111640287,8.880692321,No
405,4,11.23735452,74.36490805,-0.213561245,0.471892866,No
405,5,25.11301084,56.39309535,0.113143039,8.924302622,No
406,4,11.23735452,74.36490805,-0.213069781,0.475588766,No
406,5,25.11301084,56.39309535,0.114623154,8.967524357,No
407,4,11.23735452,24.78830268,-0.212586339,-0.520218032,No
407,5,25.11301084,18.79769845,0.116081141,2.216789591,No
408,4,11.23735452,24.78830268,-0.212110727,-0.519020575,No
408,5,25.11301084,18.79769845,0.117517492,2.229608247,No
409,4,2.247470904,24.78830268,-0.856638796,-0.517838016,No
409,5,17.29760217,18.79769845,-0.239090925,2.242304851,No
410,4,2.247470904,-0.592249498,-0.856531924,-1,No
410,5,17.29760217,6.265899484,-0.238108609,0.084949969,No
411,4,2.247470904,-0.592249498,-0.856426747,-1,No
411,5,17.29760217,6.265899484,-0.23714083,0.089091205,No
412,4,2.247470904,-0.592249498,-0.856323226,-1,No
412,5,17.29760217,6.265899484,-0.236187266,0.093192574,No
413,4,2.247470904,-0.197416499,-0.856221321,-1,No
413,5,17.29760217,2.088633161,-0.235247607,-0.63422292,No
414,4,18.44179275,-0.197416499,0.294841008,-1,No
414,5,5.234520434,2.088633161,-0.774768448,-0.632856628,No
415,4,18.44179275,-0.197416499,0.295660711,-1,No
415,5,5.234520434,2.088633161,-0.774468469,-0.631503409,No
416,4,18.44179275,-0.0658055,0.296467532,-1,No
416,5,5.234520434,0.696211054,-0.774172795,-1,No
417,4,18.44179275,-0.0658055,0.297261774,-1,No
417,5,5.234520434,0.696211054,-0.773881333,-1,No
418,4,18.44179275,-0.0658055,0.298043728,-1,No
418,5,5.234520434,0.696211054,-0.773593995,-1,No
419,4,10.98835855,-0.021935167,-0.278401522,-1,No
419,5,4.596904087,0.232070351,-0.818622449,-1,No
420,4,10.98835855,-0.021935167,-0.277945619,-1,No
420,5,4.596904087,0.232070351,-0.818373244,-1,No
421,4,10.98835855,-0.021935167,-0.277496721,-1,No
421,5,4.596904087,0.232070351,-0.818127506,-1,No
422,4,10.98835855,-0.007311722,-0.277054667,-1,No
422,5,4.596904087,0.077356784,-0.817885163,-1,No
423,4,10.98835855,-0.007311722,-0.276619302,-1,No
423,5,4.596904087,0.077356784,-0.817646147,-1,No
424,4,14.21497028,-0.007311722,0.013331055,-1,No
424,5,6.979609891,0.077356784,-0.726082035,-1,No
425,4,14.21497028,51.1425457,0.013920017,0.066235007,No
425,5,6.979609891,-44.97421441,-0.725700127,-9.415140322,No
426,4,14.21497028,51.1425457,0.014500072,0.068779488,No
426,5,6.979609891,-44.97421441,-0.725323388,-9.452293334,No
427,4,14.21497028,51.1425457,0.015071419,0.071294976,No
427,5,6.979609891,-44.97421441,-0.724951714,-9.489171108,No
428,4,14.21497028,17.04751523,0.015634253,-0.642050348,No
428,5,6.979609891,30.0085952,-0.724585004,4.810312382,No
429,4,14.54299406,17.04751523,0.016186099,-0.641208672,No
429,5,9.231151051,30.0085952,-0.586295455,4.832365176,No
430,4,14.54299406,17.04751523,0.016729665,-0.640376481,No
430,5,9.231151051,30.0085952,-0.585721152,4.854231975,No
431,4,14.54299406,5.682505078,0.017265137,-0.893977367,No
431,5,9.231151051,10.00286507,-0.585154442,0.958460281,No
432,4,14.54299406,5.682505078,0.017792694,-0.89372916,No
432,5,9.231151051,10.00286507,-0.584595176,0.965448358,No
433,4,14.54299406,5.682505078,0.018312511,-0.893483709,No
433,5,9.231151051,10.00286507,-0.584043209,0.972375691,No
434,4,7.333598811,1.894168359,-0.490548729,-0.978646258,No
434,5,15.00645928,-41.66571164,-0.305797623,-9.121754289,No
435,4,7.333598811,1.894168359,-0.490258025,-0.978596328,No
435,5,15.00645928,-41.66571164,-0.304868887,-9.156518559,No
436,4,7.333598811,1.894168359,-0.489971539,-0.978546944,No
436,5,15.00645928,-41.66571164,-0.303952232,-9.191035802,No
437,4,7.333598811,0.631389453,-0.489689179,-1,No
437,5,15.00645928,-13.88857055,-0.303047424,-3.60887646,No
438,4,7.333598811,0.631389453,-0.489410859,-1,No
438,5,15.00645928,-13.88857055,-0.302154235,-3.620518018,No
439,4,4.416719762,0.631389453,-0.708047057,-1,No
439,5,9.001165591,-13.88857055,-0.580727024,-3.63208313,No
440,4,4.416719762,0.210463151,-0.707862,-1,No
440,5,9.001165591,-49.62952352,-0.580168747,-10.97390397,No
441,4,4.416719762,0.210463151,-0.70767955,-1,No
441,5,9.001165591,-49.62952352,-0.579617571,-11.02662621,No
442,4,4.416719762,0.210463151,-0.707499652,-1,No
442,5,9.001165591,-49.62952352,-0.579073362,-11.07909726,No
443,4,4.416719762,0.070154384,-0.707322253,-1,No
443,5,9.001165591,-16.54317451,-0.578535989,-4.309417842,No
444,4,5.333343952,0.070154384,-0.6339007,-1,No
444,5,7.050233118,-16.54317451,-0.671750157,-4.327625571,No
445,4,5.333343952,0.070154384,-0.633652064,-1,No
445,5,7.050233118,-16.54317451,-0.671311211,-4.345757462,No
446,4,5.333343952,-8.831632264,-0.633406836,-1.175679185,No
446,5,7.050233118,-50.5143915,-0.670877717,-11.5221519,No
447,4,5.333343952,-8.831632264,-0.633164947,-1.1760906,No
447,5,7.050233118,-50.5143915,-0.670449574,-11.58865311,No
448,4,5.333343952,-8.831632264,-0.632926329,-1.176497808,No
448,5,7.050233118,-50.5143915,-0.670026682,-11.65499628,No
449,4,13.82583406,42.05612258,-0.044990421,-0.071264947,No
449,5,10.88492036,-16.8381305,-0.527978209,-4.432034448,No
450,4,13.82583406,42.05612258,-0.044380794,-0.069165176,No
450,5,10.88492036,-16.8381305,-0.527354604,-4.454429573,No
451,4,13.82583406,42.05612258,-0.043779404,-0.067086864,No
451,5,10.88492036,-16.8381305,-0.52673859,-4.476784293,No
452,4,13.82583406,14.01870753,-0.043186085,-0.688325892,No
452,5,10.88492036,-50.61271017,-0.52613003,-11.94523843,No
453,4,13.82583406,14.01870753,-0.042600674,-0.687629977,No
453,5,10.88492036,-50.61271017,-0.525528788,-12.02552311,No
454,4,7.190166812,14.01870753,-0.484132849,-0.6869411,No
454,5,8.151857806,-50.61271017,-0.619916285,-12.10580495,No
455,4,7.190166812,4.672902509,-0.483792989,-0.910353307,No
455,5,8.151857806,-16.87090339,-0.619415612,-4.580843197,No
456,4,7.190166812,4.672902509,-0.483457616,-0.910154033,No
456,5,8.151857806,-16.87090339,-0.618920903,-4.607843137,No
457,4,7.190166812,4.672902509,-0.483126642,-0.909956746,No
457,5,8.151857806,-16.87090339,-0.618432053,-4.634857416,No
458,4,7.190166812,1.55763417,-0.482799981,-0.977438649,No
458,5,8.151857806,-54.7999037,-0.617948956,-13.37165036,No
459,4,15.13864303,1.55763417,0.1089611,-0.97738861,No
459,5,18.67344376,-54.7999037,-0.139295446,-13.47591163,No
460,4,15.13864303,1.55763417,0.109627567,-0.977339064,No
460,5,18.67344376,-54.7999037,-0.138218657,-13.58042853,No
461,4,15.13864303,15.51921139,0.110285333,-0.659333025,No
461,5,18.67344376,-18.26663457,-0.137154555,-5.230075268,No
462,4,15.13864303,15.51921139,0.110934565,-0.658587463,No
462,5,18.67344376,-18.26663457,-0.136102918,-5.266787853,No
463,4,15.13864303,15.51921139,0.111575428,-0.657849162,No
463,5,18.67344376,-18.26663457,-0.135063527,-5.303614458,No
464,4,4.502728606,5.173070463,-0.703385217,-0.885698502,No
464,5,11.39920715,-51.08887819,-0.470768881,-13.3103763,No
465,4,4.502728606,5.173070463,-0.70319304,-0.88544971,No
465,5,11.39920715,-51.08887819,-0.47011772,-13.42775655,No
466,4,4.502728606,5.173070463,-0.703003307,-0.885203311,No
466,5,11.39920715,-51.08887819,-0.469474095,-13.54571937,No
467,4,4.502728606,1.724356821,-0.702815971,-0.976990222,No
467,5,11.39920715,-107.0296261,-0.468837877,-27.62341509,No
468,4,4.502728606,1.724356821,-0.702630987,-0.976940263,No
468,5,11.39920715,-107.0296261,-0.468208938,-27.92810363,No
469,4,2.375545721,1.724356821,-0.851208939,-0.976890777,No
469,5,9.598396615,-107.0296261,-0.564359948,-28.23551279,No
470,4,2.375545721,0.574785607,-0.851103709,-1,No
470,5,9.598396615,-50.67654202,-0.563827819,-13.88452025,No
471,4,2.375545721,0.574785607,-0.850999779,-1,No
471,5,9.598396615,-50.67654202,-0.563301729,-14.04387872,No
472,4,2.375545721,0.574785607,-0.850897127,-1,No
472,5,9.598396615,-50.67654202,-0.562781577,-14.20497861,No
24,1,33.74923033,101.2300225,0,0,No
24,2,24.96396296,-114.5799318,0,0,No
25,0,31.16599965,-1.832378637,0,-0.444444444,No
25,1,33.74923033,71.61980008,0,-0.252631579,No
25,2,24.96396296,-95.03920319,0,-0.137931034,No
26,0,31.16599965,-1.832378637,0,-0.416666667,No
26,1,33.74923033,71.61980008,0,-0.231839258,No
26,2,24.96396296,-95.03920319,0,-0.125,No
27,0,31.16599965,-1.832378637,0,-0.4,No
27,1,33.74923033,71.61980008,0,-0.21978022,No
27,2,24.96396296,-95.03920319,0,-0.117647059,No
28,0,31.16599965,-2.342269182,0,0.2,No
28,1,33.74923033,116.9362121,0,0.257452575,No
28,2,24.96396296,-130.5347515,0,0.19266055,No
29,0,55.3752096,-2.342269182,0.597510373,0.2,No
29,1,49.80135544,116.9362121,0.388663968,0.247311828,No
29,2,33.53169513,-130.5347515,0.305084746,0.183970856,No
30,0,55.3752096,-2.342269182,0.513761468,0.2,No
30,1,49.80135544,116.9362121,0.340425532,0.240641711,No
30,2,33.53169513,-130.5347515,0.269230769,0.178247734,No
31,0,55.3752096,2.416955027,0.464891041,-2.333333333,No
31,1,49.80135544,92.44797672,0.311435523,-0.018904508,No
31,2,33.53169513,-105.8865893,0.24742268,-0.049382716,No
32,0,55.3752096,2.416955027,0.432865731,-2.444444444,No
32,1,49.80135544,92.44797672,0.292089249,-0.020875972,No
32,2,33.53169513,-105.8865893,0.232758621,-0.050104384,No
33,0,55.3752096,2.416955027,0.41025641,-2.538461538,No
33,1,49.80135544,92.44797672,0.27826087,-0.022316684,No
33,2,33.53169513,-105.8865893,0.222222222,-0.050632911,No
34,0,87.61398633,-16.56935377,1.065963061,8.655172414,No
34,1,79.64628425,133.9332431,0.932065217,0.395383693,No
34,2,40.24147301,-92.58549564,0.434262948,-0.164504411,No
35,0,87.61398633,-16.56935377,0.962406015,7.311688312,No
35,1,79.64628425,133.9332431,0.849498328,0.382177189,No
35,2,40.24147301,-92.58549564,0.402337229,-0.161731207,No
36,0,87.61398633,-16.56935377,0.891304348,6.5,No
36,1,79.64628425,133.9332431,0.792060491,0.372077029,No
36,2,40.24147301,-92.58549564,0.379310345,-0.15956151,No
37,0,87.61398633,13.22835318,0.839467502,-7.5,No
37,1,79.64628425,140.7893973,0.749794914,0.423728814,No
37,2,40.24147301,-88.48682643,0.361916772,-0.191351351,No
38,0,87.61398633,13.22835318,0.8,-7.861111111,No
38,1,79.64628425,140.7893973,0.717391304,0.407904023,No
38,2,40.24147301,-88.48682643,0.348314607,-0.187560739,No
39,0,107.712242,13.22835318,1.102890173,-8.184210526,No
39,1,83.26523589,140.7893973,0.737684729,0.395348837,No
39,2,35.7230039,-88.48682643,0.164383562,-0.184466019,No
40,0,107.712242,26.17030409,1.022885572,-20.36170213,No
40,1,83.26523589,140.4269581,0.688436831,0.377565364,No
40,2,35.7230039,-84.18047684,0.152512998,-0.216626699,No
41,0,107.712242,26.17030409,0.962445415,-28.05405405,No
41,1,83.26523589,140.4269581,0.650568182,0.363348931,No
41,2,35.7230039,-84.18047684,0.143079316,-0.212563915,No
42,0,107.712242,26.17030409,0.915175097,-41.44444444,Accdient
42,1,83.26523589,140.4269581,0.620543294,0.351724138,Accdient
42,2,35.7230039,-84.18047684,0.135401975,-0.209145931,Accdient
43,0,107.712242,10.46189659,0.877192982,-39.33333333,Accdient
43,1,83.26523589,89.02768884,0.596153846,-0.14548111,Accdient
43,2,35.7230039,-39.90605154,0.129032258,-0.628917158,Accdient
44,0,133.1222021,10.46189659,1.241802023,165.6666667,Accdient
44,1,97.92089535,89.02768884,0.814008841,-0.149464832,Accdient
44,2,35.78673583,-39.90605154,0.121141526,-0.625576037,Accdient
45,0,133.1222021,10.46189659,1.170837867,29,Accdient
45,1,97.92089535,89.02768884,0.773308958,-0.152829191,Accdient
45,2,35.78673583,-39.90605154,0.114649682,-0.622682075,Accdient
46,0,133.1222021,21.19733298,1.114208853,27.24137931,Accdient
46,1,97.92089535,123.6710343,0.740270494,0.165168812,Accdient
46,2,35.78673583,-115.9270117,0.109215017,0.118918919,Accdient
47,0,133.1222021,21.19733298,1.067969791,18.17391304,Accdient
47,1,97.92089535,123.6710343,0.712916246,0.160377358,Accdient
47,2,35.78673583,-115.9270117,0.104598738,0.124388919,Accdient
48,0,133.1222021,21.19733298,1.029501526,14,Accdient
48,1,97.92089535,123.6710343,0.68989547,0.156256528,Accdient
